credit_card_num,card_code,expire_month,expire_year,card_type,Owner_email
4.95E+14,672,10,2029,Visa,gbaldenfn@nsu.edu
4.03E+14,340,5,2029,Visa,wcockroft4j@nsu.edu
4.43E+14,360,5,2029,Visa,lsilk9g@nsu.edu
4.01E+14,172,10,2030,Visa,bbentallb2@nsu.edu
4.61E+14,404,12,2028,Visa,csichardteo@nsu.edu
4.06E+14,130,5,2028,Visa,rroydsft@nsu.edu
4.14E+14,292,3,2026,Visa,echoupin5t@nsu.edu
4.14E+14,520,4,2024,Visa,ggleadhellbq@nsu.edu
4.94E+14,47,5,2024,Visa,ghebdoncy@nsu.edu
4.57E+14,2,1,2023,Visa,ksleathpf@nsu.edu
4.34E+14,699,1,2027,Visa,bbogaert4e@nsu.edu
4.51E+14,901,10,2032,Visa,agirodond@nsu.edu
4.32E+14,986,12,2024,Visa,jscarfeou@nsu.edu
4.89E+14,284,5,2026,Visa,jblenkharn9w@nsu.edu
4.15E+14,627,10,2031,Visa,cfriselgj@nsu.edu
4.65E+14,768,10,2026,Visa,gsemplel0@nsu.edu
4.04E+14,267,6,2027,Visa,cdoryba@nsu.edu
4.64E+14,583,12,2030,Visa,qpeggbq@nsu.edu
4.63E+14,284,8,2024,Visa,irozzell5z@nsu.edu
4.42E+14,608,12,2032,Visa,kruperted@nsu.edu
4.95E+14,965,2,2032,Visa,ktreacherj4@nsu.edu
4.02E+14,773,7,2023,Visa,lcardenaskp@nsu.edu
4.48E+14,623,9,2029,Visa,kprantll6@nsu.edu
4.16E+14,156,2,2031,Visa,kflecknoe2n@nsu.edu
4.25E+14,790,2,2032,Visa,zwhithorn6f@nsu.edu
4.88E+14,891,1,2027,Visa,adicarloe8@nsu.edu
4.02E+14,267,6,2031,Visa,wgerriejf@nsu.edu
4.57E+14,156,1,2031,Visa,balenove1@nsu.edu
4.56E+14,716,4,2023,Visa,ewithringtonio@nsu.edu
4.67E+14,415,12,2027,Visa,zsetchellkh@nsu.edu
4.30E+14,523,9,2023,Visa,jcawderymm@nsu.edu
4.37E+14,159,2,2026,Visa,emcteaguedk@nsu.edu
4.84E+14,782,2,2031,Visa,lkeoghl1@nsu.edu
4.12E+14,772,9,2024,Visa,bleadstonaw@nsu.edu
4.52E+14,37,4,2029,Visa,dmclachlanbi@nsu.edu
4.29E+14,383,5,2026,Visa,lkennac5@nsu.edu
4.36E+14,403,4,2029,Visa,groust19@nsu.edu
4.49E+14,873,8,2026,Visa,ebernardes31@nsu.edu
4.72E+14,561,6,2032,Visa,meddington5e@nsu.edu
4.33E+14,614,6,2023,Visa,dbraffington7n@nsu.edu
4.66E+14,996,7,2026,Visa,jbaggfp@nsu.edu
4.31E+14,633,4,2026,Visa,cregardsoefz@nsu.edu
4.96E+14,698,7,2028,Visa,jmoormanm8@nsu.edu
4.62E+14,225,10,2032,Visa,shestroprg@nsu.edu
4.91E+14,770,1,2032,Visa,lbeton3c@nsu.edu
4.16E+14,267,2,2025,Visa,jgorrissen7u@nsu.edu
4.22E+14,657,4,2032,Visa,tdairtonp8@nsu.edu
4.98E+14,994,9,2031,Visa,wleadbitter5x@nsu.edu
4.81E+14,191,7,2032,Visa,scamilio8z@nsu.edu
4.58E+14,360,7,2031,Visa,wsamuelbs@nsu.edu
4.35E+14,621,3,2025,Visa,pthorouggoodfj@nsu.edu
4.40E+14,581,8,2023,Visa,amealinghk@nsu.edu
4.56E+14,968,4,2024,Visa,fgiacomuzzojs@nsu.edu
4.15E+14,86,2,2024,Visa,asamplend@nsu.edu
4.57E+14,219,11,2028,Visa,uhaggarne@nsu.edu
4.15E+14,554,9,2029,Visa,bpischoff6m@nsu.edu
4.68E+14,206,5,2025,Visa,sleiferx@nsu.edu
4.50E+14,841,3,2029,Visa,ahegerty2a@nsu.edu
4.73E+14,481,7,2032,Visa,mcaulfieldab@nsu.edu
4.82E+14,74,9,2028,Visa,bmarzele40@nsu.edu
4.08E+14,838,12,2031,Visa,jiacapucci7o@nsu.edu
4.70E+14,697,6,2023,Visa,bpalphramandc1@nsu.edu
4.77E+14,354,2,2028,Visa,dlepick3b@nsu.edu
4.40E+14,408,11,2028,Visa,abrandoneb6@nsu.edu
4.45E+14,830,10,2025,Visa,kmusslewhitedp@nsu.edu
4.39E+14,299,10,2024,Visa,pgorbellpj@nsu.edu
4.45E+14,756,8,2028,Visa,jwinfred3s@nsu.edu
4.71E+14,653,9,2029,Visa,hbrosij8@nsu.edu
4.70E+14,498,2,2023,Visa,apinckstonekz@nsu.edu
4.57E+14,163,7,2029,Visa,dhowgateot@nsu.edu
4.59E+14,367,2,2028,Visa,gmarsy2h@nsu.edu
4.34E+14,90,3,2031,Visa,cklyner56@nsu.edu
4.10E+14,42,8,2026,Visa,avirr66@nsu.edu
4.43E+14,908,4,2029,Visa,spapez8g@nsu.edu
4.41E+14,609,11,2032,Visa,kbradderce@nsu.edu
4.36E+14,422,6,2024,Visa,mbartkiewicz6p@nsu.edu
4.41E+14,572,4,2029,Visa,mkendell79@nsu.edu
4.78E+14,809,3,2025,Visa,lmaccafferky8w@nsu.edu
4.89E+14,235,12,2025,Visa,kisbell9l@nsu.edu
4.69E+14,284,9,2030,Visa,gduncansonp0@nsu.edu
4.71E+14,940,6,2026,Visa,vlinturnax@nsu.edu
4.27E+14,702,2,2024,Visa,dsinkinson8@nsu.edu
4.51E+14,206,9,2024,Visa,dgoodbournb5@nsu.edu
4.26E+14,523,6,2031,Visa,tthorpel@nsu.edu
4.44E+14,409,8,2030,Visa,mjenkinsonf0@nsu.edu
4.50E+14,649,8,2024,Visa,gbysouthhh@nsu.edu
4.89E+14,842,9,2024,Visa,cjorghy@nsu.edu
4.43E+14,741,6,2031,Visa,rsturgisaq@nsu.edu
4.40E+14,982,4,2024,Visa,ajancey1m@nsu.edu
4.29E+14,401,1,2026,Visa,eamott90@nsu.edu
4.66E+14,7,11,2026,Visa,tpearman9y@nsu.edu
4.73E+14,478,4,2031,Visa,bmalbonee@nsu.edu
4.55E+14,421,7,2030,Visa,ljohannessonqm@nsu.edu
4.23E+14,167,8,2025,Visa,cpelzer8k@nsu.edu
4.29E+14,955,4,2026,Visa,bpaolone9x@nsu.edu
4.27E+14,175,1,2031,Visa,vdandyle@nsu.edu
4.17E+14,284,7,2028,Visa,kbouzek4d@nsu.edu
4.11E+14,341,9,2032,Visa,fsimmiga9@nsu.edu
4.27E+14,459,8,2027,Visa,agoodselld8@nsu.edu
4.12E+14,359,6,2029,Visa,llangangx@nsu.edu
4.77E+14,180,6,2031,Visa,chatzarpk@nsu.edu
4.83E+14,971,4,2032,Visa,cmctears@nsu.edu
4.67E+14,351,2,2024,Visa,cguiraud7r@nsu.edu
4.39E+14,342,10,2030,Visa,cmayhoumq@nsu.edu
4.49E+14,199,9,2028,Visa,csarfassnc@nsu.edu
4.75E+14,242,6,2025,Visa,fquinlanrb@nsu.edu
4.36E+14,823,11,2023,Visa,dabrahamovitz41@nsu.edu
4.57E+14,87,8,2025,Visa,shawyes8g@nsu.edu
4.56E+14,20,8,2032,Visa,zcowl7l@nsu.edu
4.79E+14,846,12,2031,Visa,rdrif7@nsu.edu
4.61E+14,222,9,2031,Visa,kpirronef5@nsu.edu
4.06E+14,140,7,2027,Visa,cdorrellgi@nsu.edu
4.48E+14,341,4,2024,Visa,chodgins9m@nsu.edu
4.27E+14,655,1,2028,Visa,dcaffertya5@nsu.edu
4.74E+14,245,10,2028,Visa,alemar2@nsu.edu
4.86E+14,30,11,2027,Visa,fmcall42@nsu.edu
4.94E+14,451,1,2023,Visa,scamellibm@nsu.edu
4.01E+14,738,6,2031,Visa,egorringe8@nsu.edu
4.09E+14,33,8,2026,Visa,cgorstidge71@nsu.edu
4.72E+14,16,8,2030,Visa,adegogayc5@nsu.edu
4.37E+14,413,3,2025,Visa,agillmorqz@nsu.edu
4.59E+14,514,9,2023,Visa,pgroome3y@nsu.edu
4.30E+14,567,3,2031,Visa,blucio41@nsu.edu
4.94E+14,272,7,2032,Visa,ckingswoodqb@nsu.edu
4.88E+14,998,10,2031,Visa,kdavis3k@nsu.edu
4.53E+14,399,11,2032,Visa,gocorrigane52@nsu.edu
4.61E+14,601,5,2028,Visa,bjuliffj1@nsu.edu
4.50E+14,442,12,2027,Visa,rventonjr@nsu.edu
4.39E+14,349,7,2025,Visa,rbarstowmd@nsu.edu
4.17E+14,837,12,2027,Visa,sroofenk@nsu.edu
4.58E+14,312,7,2023,Visa,lmelling3j@nsu.edu
4.79E+14,61,8,2029,Visa,ufriendx@nsu.edu
4.31E+14,111,11,2026,Visa,nlarhamap@nsu.edu
4.69E+14,272,9,2023,Visa,gescalanteg4@nsu.edu
4.49E+14,155,5,2029,Visa,imacgruerkc@nsu.edu
4.69E+14,356,7,2029,Visa,ktarboxpb@nsu.edu
4.85E+14,668,5,2030,Visa,avasyukhichev1g@nsu.edu
4.48E+14,190,7,2026,Visa,dcoddingtonb1@nsu.edu
4.55E+14,33,7,2032,Visa,adahlman63@nsu.edu
4.16E+14,776,4,2026,Visa,xkubikbs@nsu.edu
4.19E+14,474,6,2030,Visa,sshropsheir6j@nsu.edu
4.48E+14,465,11,2025,Visa,mesmonde9r@nsu.edu
4.61E+14,258,2,2024,Visa,mburkill9y@nsu.edu
4.20E+14,766,8,2025,Visa,meddowdu@nsu.edu
4.62E+14,752,2,2024,Visa,gschieferstenkv@nsu.edu
4.14E+14,238,12,2025,Visa,dknellerme@nsu.edu
4.17E+14,593,11,2026,Visa,tmaestrinioz@nsu.edu
4.69E+14,256,6,2025,Visa,aspottswood8e@nsu.edu
4.83E+14,50,1,2031,Visa,tdriffield77@nsu.edu
4.23E+14,375,2,2024,Visa,wdowse13@nsu.edu
4.35E+14,370,9,2023,Visa,yloren3r@nsu.edu
4.77E+14,149,1,2028,Visa,cbelverstonefq@nsu.edu
4.76E+14,929,4,2024,Visa,pjeffryes2p@nsu.edu
4.48E+14,258,8,2028,Visa,fjorioz80@nsu.edu
4.19E+14,649,11,2031,Visa,ayarddc@nsu.edu
4.89E+14,286,1,2024,Visa,pamiss6q@nsu.edu
4.52E+14,802,1,2023,Visa,apinchoe@nsu.edu
4.35E+14,14,12,2031,Visa,ppiquardr8@nsu.edu
4.85E+14,716,7,2023,Visa,rboydle6g@nsu.edu
4.04E+14,273,9,2023,Visa,kphilbrook8j@nsu.edu
4.10E+14,682,7,2026,Visa,ppumphreybp@nsu.edu
4.31E+14,667,4,2024,Visa,etroy4x@nsu.edu
4.67E+14,44,4,2026,Visa,hbintonme@nsu.edu
4.13E+14,2,4,2024,Visa,ccrostondx@nsu.edu
4.26E+14,189,11,2026,Visa,ktreherex@nsu.edu
4.58E+14,145,8,2028,Visa,rtrowlerj@nsu.edu
4.17E+14,969,9,2027,Visa,npickinfo@nsu.edu
4.65E+14,841,5,2032,Visa,bspottiswoodhm@nsu.edu
4.16E+14,460,5,2024,Visa,mmessinghammw@nsu.edu
4.78E+14,313,3,2026,Visa,gloxley9g@nsu.edu
4.90E+14,988,2,2025,Visa,aroof2k@nsu.edu
4.75E+14,238,7,2028,Visa,cadamowicz1v@nsu.edu
4.82E+14,139,9,2025,Visa,zgomer5f@nsu.edu
4.05E+14,975,6,2029,Visa,grunacresc3@nsu.edu
4.40E+14,771,4,2026,Visa,tpflegerm9@nsu.edu
4.02E+14,711,1,2032,Visa,rplet4m@nsu.edu
4.69E+14,209,2,2029,Visa,dmcdonnellab@nsu.edu
4.35E+14,163,8,2023,Visa,mbelchambj@nsu.edu
4.86E+14,328,7,2029,Visa,kfaint5s@nsu.edu
4.63E+14,868,2,2031,Visa,cdiffley5w@nsu.edu
4.82E+14,915,12,2023,Visa,astitte7@nsu.edu
4.60E+14,339,5,2027,Visa,twhimpej@nsu.edu
4.37E+14,845,7,2030,Visa,tgettonei8@nsu.edu
4.49E+14,675,3,2023,Visa,sghidoniko@nsu.edu
4.90E+14,400,8,2027,Visa,isiviter1t@nsu.edu
4.48E+14,73,11,2024,Visa,asach6w@nsu.edu
4.87E+14,663,8,2032,Visa,hcluitt76@nsu.edu
4.42E+14,178,3,2031,Visa,mcelloni8g@nsu.edu
4.53E+14,416,7,2029,Visa,ksprowle5w@nsu.edu
4.16E+14,261,1,2025,Visa,abattrick5k@nsu.edu
4.98E+14,401,9,2026,Visa,mandraultbz@nsu.edu
4.55E+14,959,3,2032,Visa,wcristofanoid@nsu.edu
4.65E+14,716,11,2027,Visa,jfordy62@nsu.edu
4.08E+14,390,8,2026,Visa,chatherley91@nsu.edu
4.04E+14,909,10,2028,Visa,gallinas@nsu.edu
4.85E+14,424,1,2031,Visa,edingate1x@nsu.edu
4.44E+14,193,10,2024,Visa,rjaggers8r@nsu.edu
4.48E+14,833,7,2024,Visa,lpoltunr5@nsu.edu
5.00E+14,704,1,2028,Visa,vcockitt3a@nsu.edu
4.64E+14,224,11,2029,Visa,dketcheral@nsu.edu
4.03E+14,601,2,2031,Visa,rkulislz@nsu.edu
4.17E+14,933,4,2031,Visa,rscampm5@nsu.edu
4.51E+14,994,6,2031,Visa,bsauternq@nsu.edu
4.74E+14,397,11,2027,Visa,gbulwardqi@nsu.edu
4.97E+14,915,5,2023,Visa,jcollara8@nsu.edu
4.22E+14,437,1,2030,Visa,rwinchcumfp@nsu.edu
4.79E+14,240,10,2023,Visa,draddenfx@nsu.edu
4.36E+14,844,8,2027,Visa,akordtgw@nsu.edu
4.06E+14,545,10,2031,Visa,ebortoloni6h@nsu.edu
4.80E+14,824,1,2024,Visa,kclapp6s@nsu.edu
4.57E+14,76,11,2029,Visa,shogbinc6@nsu.edu
4.38E+14,67,11,2030,Visa,bwillougheyfy@nsu.edu
4.33E+14,726,4,2029,Visa,ddibiagihg@nsu.edu
4.98E+14,969,11,2031,Visa,cblumirerk@nsu.edu
4.66E+14,69,4,2024,Visa,tbaynesl0@nsu.edu
4.41E+14,961,6,2024,Visa,nvanvelde1q@nsu.edu
4.11E+14,245,8,2029,Visa,vsackes1z@nsu.edu
4.90E+14,574,6,2028,Visa,dfallen68@nsu.edu
4.88E+14,781,12,2029,Visa,tmisselbrooko0@nsu.edu
4.09E+14,481,4,2025,Visa,gdignall3j@nsu.edu
4.62E+14,411,3,2024,Visa,dgilmorebw@nsu.edu
4.15E+14,395,9,2026,Visa,cshearafa@nsu.edu
4.67E+14,837,7,2028,Visa,lcully3l@nsu.edu
4.90E+14,574,11,2029,Visa,vharnetty5h@nsu.edu
4.92E+14,155,1,2029,Visa,pplummerat@nsu.edu
4.87E+14,747,8,2028,Visa,lhubertbx@nsu.edu
4.77E+14,862,8,2028,Visa,hmacgauhyqy@nsu.edu
4.43E+14,762,4,2029,Visa,lmartland7a@nsu.edu
4.65E+14,541,3,2032,Visa,pwhithamo3@nsu.edu
4.23E+14,417,12,2029,Visa,cfliegerc@nsu.edu
4.48E+14,201,6,2026,Visa,mdancer3v@nsu.edu
4.36E+14,103,2,2028,Visa,lhouldcroftb7@nsu.edu
4.58E+14,72,4,2027,Visa,cbrandescd@nsu.edu
4.76E+14,849,6,2025,Visa,hroydonjj@nsu.edu
4.73E+14,110,6,2025,Visa,yarndtsenqx@nsu.edu
4.36E+14,466,12,2028,Visa,rsennettph@nsu.edu
4.27E+14,561,8,2026,Visa,kdavydenko89@nsu.edu
4.03E+14,938,11,2030,Visa,sthornborrowh4@nsu.edu
4.34E+14,45,11,2026,Visa,hcloakek@nsu.edu
4.37E+14,604,11,2032,Visa,lsturley1r@nsu.edu
4.86E+14,882,11,2025,Visa,cbarnhart1t@nsu.edu
4.73E+14,152,4,2030,Visa,wdevorill6b@nsu.edu
4.18E+14,871,8,2023,Visa,ddumphydi@nsu.edu
4.80E+14,488,8,2031,Visa,wagrondy@nsu.edu
4.34E+14,708,11,2028,Visa,hghiola@nsu.edu
4.94E+14,217,12,2027,Visa,mtakkos1g@nsu.edu
4.66E+14,447,8,2026,Visa,hdearsley4b@nsu.edu
4.63E+14,164,8,2023,Visa,cdullardbp@nsu.edu
4.56E+14,754,8,2028,Visa,aiacovuzzil1@nsu.edu
4.33E+14,714,8,2030,Visa,jblackbournmv@nsu.edu
4.08E+14,393,8,2031,Visa,lberkelynq@nsu.edu
4.78E+14,752,5,2025,Visa,tfidgeon66@nsu.edu
4.79E+14,724,3,2029,Visa,awanstall3l@nsu.edu
4.89E+14,440,3,2023,Visa,mbidwellc3@nsu.edu
4.43E+14,241,11,2023,Visa,rbathoejy@nsu.edu
4.67E+14,3,5,2029,Visa,pdesaurk7@nsu.edu
4.84E+14,701,5,2024,Visa,bcaplinnu@nsu.edu
4.45E+14,93,11,2025,Visa,aspilletteg@nsu.edu
4.12E+14,657,3,2027,Visa,asaveryy@nsu.edu
4.30E+14,718,11,2025,Visa,bsheildsep@nsu.edu
4.54E+14,685,8,2031,Visa,brouchyc9@nsu.edu
4.64E+14,508,5,2023,Visa,sprobylm@nsu.edu
4.62E+14,280,1,2027,Visa,bwhittonqg@nsu.edu
4.66E+14,283,8,2032,Visa,lhulance1d@nsu.edu
4.51E+14,163,3,2030,Visa,pdennisonal@nsu.edu
4.09E+14,971,12,2026,Visa,kperle7k@nsu.edu
4.95E+14,913,9,2027,Visa,dshille8@nsu.edu
4.19E+14,455,10,2029,Visa,bdenevehs@nsu.edu
4.35E+14,889,10,2029,Visa,asheldrakeok@nsu.edu
4.14E+14,716,8,2027,Visa,abithellon@nsu.edu
4.38E+14,330,12,2023,Visa,ofumagalliqv@nsu.edu
4.78E+14,814,2,2030,Visa,mfroome64@nsu.edu
4.54E+14,330,1,2023,Visa,sglassmani3@nsu.edu
4.80E+14,352,3,2029,Visa,gmaase5f@nsu.edu
4.26E+14,121,12,2031,Visa,htheobold74@nsu.edu
4.46E+14,11,1,2025,Visa,dgrogona33@nsu.edu
4.66E+14,476,5,2028,Visa,cceaser3h@nsu.edu
4.89E+14,527,9,2023,Visa,dcapnerk5@nsu.edu
4.66E+14,172,3,2029,Visa,smarielleq2@nsu.edu
4.79E+14,384,6,2026,Visa,jwhisbyqk@nsu.edu
4.43E+14,288,1,2028,Visa,fdeeneyaz@nsu.edu
4.29E+14,219,1,2032,Visa,ngarahanbo@nsu.edu
4.24E+14,34,11,2030,Visa,genstonej0@nsu.edu
4.31E+14,329,9,2030,Visa,pvanveldeok@nsu.edu
4.12E+14,556,3,2028,Visa,rgrzeszczakp4@nsu.edu
4.40E+14,727,2,2031,Visa,gladbury86@nsu.edu
4.48E+14,747,4,2023,Visa,jturmel27@nsu.edu
4.33E+14,866,9,2031,Visa,cgrininch@nsu.edu
4.53E+14,485,6,2026,Visa,planceleyne@nsu.edu
4.96E+14,412,5,2026,Visa,tchazelas4n@nsu.edu
4.99E+14,356,10,2031,Visa,plucybp@nsu.edu
4.42E+14,158,12,2030,Visa,sburdenir@nsu.edu
4.22E+14,784,2,2028,Visa,lsnelgar4f@nsu.edu
4.42E+14,355,11,2032,Visa,scribbin5a@nsu.edu
4.46E+14,384,10,2031,Visa,jsagg5p@nsu.edu
4.94E+14,139,3,2030,Visa,lvanichev37@nsu.edu
4.45E+14,547,9,2029,Visa,amanshawax@nsu.edu
4.34E+14,577,3,2032,Visa,oarmoureh@nsu.edu
4.61E+14,310,1,2032,Visa,buzellii5@nsu.edu
4.71E+14,729,9,2030,Visa,adraiseyjv@nsu.edu
4.23E+14,907,8,2029,Visa,mpattieod@nsu.edu
4.09E+14,876,11,2029,Visa,ktitterrell1e@nsu.edu
4.36E+14,219,8,2031,Visa,aarmer6l@nsu.edu
4.12E+14,298,3,2030,Visa,rbulluck24@nsu.edu
4.34E+14,478,5,2030,Visa,brubinfajnf4@nsu.edu
4.77E+14,840,11,2029,Visa,dbaldcockha@nsu.edu
4.56E+14,906,9,2031,Visa,rmorot9l@nsu.edu
4.80E+14,830,3,2029,Visa,bruseak@nsu.edu
4.88E+14,873,8,2028,Visa,ibossinghamh@nsu.edu
4.16E+14,165,11,2026,Visa,knoni23@nsu.edu
4.66E+14,877,5,2030,Visa,bnisena7@nsu.edu
4.26E+14,319,7,2030,Visa,mbellshamcd@nsu.edu
4.94E+14,19,12,2029,Visa,mwhitbyqo@nsu.edu
4.05E+14,631,12,2032,Visa,akibbeequ@nsu.edu
4.25E+14,381,10,2027,Visa,agoodbairnl@nsu.edu
4.86E+14,301,11,2023,Visa,jbooi1b@nsu.edu
4.14E+14,898,7,2032,Visa,sstrelitzer2f@nsu.edu
4.88E+14,851,5,2030,Visa,madamik5r@nsu.edu
4.50E+14,327,9,2029,Visa,kbrimmacombe8v@nsu.edu
4.71E+14,8,12,2030,Visa,psteelsn1@nsu.edu
4.81E+14,526,9,2030,Visa,afavelar9@nsu.edu
4.54E+14,395,2,2023,Visa,cmccarrick1k@nsu.edu
4.93E+14,457,3,2024,Visa,mdannohl6s@nsu.edu
4.95E+14,120,4,2026,Visa,dgraves9d@nsu.edu
4.81E+14,831,2,2028,Visa,jmalden9h@nsu.edu
4.49E+14,659,8,2031,Visa,sjeana8@nsu.edu
4.22E+14,474,3,2029,Visa,lpanton1e@nsu.edu
4.88E+14,773,2,2025,Visa,ltedmanbc@nsu.edu
4.30E+14,412,7,2027,Visa,sburlera@nsu.edu
4.24E+14,329,3,2025,Visa,toloinn13@nsu.edu
4.97E+14,566,1,2025,Visa,fbehrendsen34@nsu.edu
4.78E+14,784,3,2032,Visa,mashling8s@nsu.edu
4.67E+14,269,6,2026,Visa,gperrett7h@nsu.edu
4.67E+14,931,12,2032,Visa,sgerrancz@nsu.edu
4.56E+14,656,10,2027,Visa,qstandbrooked1@nsu.edu
4.25E+14,401,9,2029,Visa,tsellandn2@nsu.edu
4.93E+14,327,4,2027,Visa,mbuesdennk@nsu.edu
4.65E+14,733,8,2025,Visa,pbortolazziol@nsu.edu
4.24E+14,490,3,2028,Visa,jslavin69@nsu.edu
4.69E+14,390,1,2027,Visa,rfilippozzi7q@nsu.edu
4.12E+14,673,6,2028,Visa,cpietroniad@nsu.edu
4.52E+14,31,10,2030,Visa,ooakmanbd@nsu.edu
4.40E+14,41,6,2027,Visa,gmarcusseniq@nsu.edu
4.56E+14,187,10,2027,Visa,bduncansonp5@nsu.edu
4.18E+14,962,5,2032,Visa,hraffin1l@nsu.edu
4.46E+14,899,8,2032,Visa,mangeau1q@nsu.edu
4.69E+14,681,8,2029,Visa,wbossom7t@nsu.edu
4.44E+14,505,3,2026,Visa,hbowdon9a@nsu.edu
4.64E+14,393,9,2028,Visa,mlortzingew@nsu.edu
4.14E+14,193,12,2032,Visa,mphillpsk8@nsu.edu
4.70E+14,153,1,2030,Visa,rbellord2o@nsu.edu
4.80E+14,716,8,2026,Visa,kdupreeam@nsu.edu
4.32E+14,202,2,2032,Visa,mbushille7@nsu.edu
4.80E+14,999,6,2029,Visa,chazaelgs@nsu.edu
4.41E+14,756,10,2025,Visa,rcalverd61@nsu.edu
4.82E+14,52,8,2024,Visa,igetley3@nsu.edu
4.78E+14,636,9,2028,Visa,oguerreo@nsu.edu
4.46E+14,918,9,2025,Visa,rburtwistler8@nsu.edu
4.36E+14,433,7,2031,Visa,svowden92@nsu.edu
4.56E+14,656,6,2025,Visa,collerearnshaw43@nsu.edu
4.34E+14,851,4,2031,Visa,lborgnee0@nsu.edu
4.17E+14,866,7,2031,Visa,twastallr4@nsu.edu
4.66E+14,854,3,2024,Visa,eodonohuenx@nsu.edu
4.81E+14,449,11,2024,Visa,ggaita7@nsu.edu
4.67E+14,197,7,2027,Visa,afynnny@nsu.edu
4.90E+14,502,7,2027,Visa,ocrips7g@nsu.edu
4.67E+14,237,9,2027,Visa,lsellekaj@nsu.edu
4.70E+14,63,3,2027,Visa,fbehling6@nsu.edu
4.57E+14,802,4,2023,Visa,dfahrenbach1o@nsu.edu
4.12E+14,172,11,2028,Visa,awillderjq@nsu.edu
4.19E+14,105,7,2027,Visa,rnassyl4@nsu.edu
4.80E+14,540,2,2026,Visa,gducej@nsu.edu
4.22E+14,308,9,2029,Visa,cmicalleft@nsu.edu
4.62E+14,919,5,2030,Visa,pbulley30@nsu.edu
4.50E+14,332,10,2030,Visa,hbrinson3y@nsu.edu
4.16E+14,629,11,2023,Visa,mhawkyensck@nsu.edu
4.55E+14,218,7,2026,Visa,gdwyrky@nsu.edu
4.29E+14,755,5,2030,Visa,oworhammn@nsu.edu
4.40E+14,318,9,2029,Visa,crotter3q@nsu.edu
4.66E+14,632,6,2032,Visa,llangabeer6u@nsu.edu
4.96E+14,974,1,2032,Visa,kmoulsdallkk@nsu.edu
4.86E+14,821,10,2023,Visa,bhembling3b@nsu.edu
4.31E+14,959,4,2028,Visa,rcenterbj@nsu.edu
4.26E+14,474,6,2026,Visa,aanthilli2@nsu.edu
4.05E+14,391,10,2031,Visa,areaperj0@nsu.edu
4.92E+14,350,7,2031,Visa,skubik83@nsu.edu
4.82E+14,539,6,2026,Visa,selambe@nsu.edu
4.25E+14,132,3,2029,Visa,awedgbrowek@nsu.edu
4.97E+14,788,5,2024,Visa,mgeorgi5b@nsu.edu
4.97E+14,546,11,2030,Visa,mickowics63@nsu.edu
4.69E+14,836,8,2026,Visa,ldickinsbh@nsu.edu
4.73E+14,369,4,2028,Visa,fsanthousedb@nsu.edu
4.24E+14,329,4,2027,Visa,wpougherdo@nsu.edu
4.52E+14,155,7,2029,Visa,sbrufff2@nsu.edu
4.18E+14,968,10,2032,Visa,habreyg5@nsu.edu
4.81E+14,727,8,2026,Visa,myacob50@nsu.edu
4.73E+14,111,12,2026,Visa,tfosseyan@nsu.edu
4.94E+14,86,11,2026,Visa,rdelmontig2@nsu.edu
4.83E+14,277,5,2024,Visa,lwebberro@nsu.edu
4.52E+14,293,11,2027,Visa,mdutnall1f@nsu.edu
4.25E+14,803,3,2027,Visa,obulfit3v@nsu.edu
4.68E+14,290,6,2028,Visa,jlonnonip@nsu.edu
4.47E+14,653,1,2024,Visa,mlightollerk1@nsu.edu
4.41E+14,232,6,2026,Visa,chardenn8@nsu.edu
4.85E+14,871,12,2025,Visa,tcouzensa@nsu.edu
4.96E+14,470,5,2027,Visa,atansey7z@nsu.edu
4.53E+14,338,11,2029,Visa,gleddie3a@nsu.edu
4.96E+14,16,1,2027,Visa,tbeggsrf@nsu.edu
4.03E+14,641,9,2023,Visa,wlednerkg@nsu.edu
4.32E+14,212,8,2023,Visa,sbiggamnh@nsu.edu
4.34E+14,357,2,2029,Visa,cdutnallr1@nsu.edu
4.68E+14,64,8,2028,Visa,aschankel7@nsu.edu
4.97E+14,27,10,2023,Visa,preynaultc1@nsu.edu
4.88E+14,724,11,2028,Visa,iozannead@nsu.edu
4.39E+14,677,7,2023,Visa,cvardie6y@nsu.edu
4.68E+14,681,1,2025,Visa,rtattershallf3@nsu.edu
4.49E+14,456,9,2026,Visa,deliassenqz@nsu.edu
4.43E+14,844,7,2029,Visa,wwoliter0@nsu.edu
4.38E+14,745,1,2025,Visa,bgazzard1f@nsu.edu
4.54E+14,582,4,2026,Visa,cskelhorn2l@nsu.edu
4.50E+14,211,4,2028,Visa,mschreurs5h@nsu.edu
4.96E+14,68,1,2032,Visa,gosmondah@nsu.edu
4.37E+14,553,4,2024,Visa,melstoneik@nsu.edu
4.23E+14,702,4,2025,Visa,agermainelw@nsu.edu
4.75E+14,485,12,2029,Visa,kseefeldtpd@nsu.edu
4.05E+14,937,11,2032,Visa,lwildey36@nsu.edu
4.43E+14,559,6,2029,Visa,jstoresd4@nsu.edu
4.79E+14,522,8,2024,Visa,ncamelliw@nsu.edu
4.34E+14,43,10,2030,Visa,pizzettfs@nsu.edu
4.72E+14,489,12,2024,Visa,kbattenhc@nsu.edu
4.21E+14,990,6,2028,Visa,vcutbushhx@nsu.edu
4.81E+14,92,10,2026,Visa,lbolamjq@nsu.edu
4.70E+14,351,7,2032,Visa,warnely1j@nsu.edu
